"NEW_BP"|"SALDO_CHEQUE"|"SALDO_AHORRO"|"SALDO_CDP"
"1581148629"|0.00000000|24.33000000|0.00000000
"1571873209"|0.00000000|191206.35000000|0.00000000
"1572327463"|0.00000000|40277.06953500|0.00000000
"1572069705"|0.00000000|1830882.17694000|0.00000000
"1572076731"|91.32000000|41804.81000000|0.00000000
"1580980024"|0.00000000|30.63000000|0.00000000
"1580724238"|0.00000000|14991.87952000|0.00000000
"1572173391"|0.00000000|338599.44839500|30000.00000000
"1572324947"|0.00000000|131395.29903000|0.00000000
"1572579968"|0.00000000|725.37000000|0.00000000
"1581515050"|18580.89000000|42065.93000000|0.00000000
"1572325065"|0.00000000|4843.69373500|0.00000000
"1572327279"|44.94000000|0.00000000|0.00000000
"1572546764"|0.00000000|1540.57000000|0.00000000
"1581148483"|0.00000000|0.00000000|0.00000000
"1578658862"|0.00000000|72.22000000|0.00000000
"1580995334"|0.00000000|52.48000000|0.00000000
"1572504115"|1.13000000|0.00000000|0.00000000
"1581503908"|0.00000000|41377.65000000|0.00000000
"1580995289"|0.00000000|822.26000000|0.00000000
"1572877554"|3.47000000|0.10000000|0.00000000
"1580712710"|12890.89000000|0.00000000|0.00000000
"1578319119"|0.00000000|0.00000000|0.00000000
"1572502574"|0.07000000|9.86000000|0.00000000
"1572328595"|0.00000000|35008.56000000|0.00000000
"1572068599"|0.00000000|1115.41000000|0.00000000
"1572328592"|0.00000000|2417.50000000|0.00000000
"1578855833"|0.00000000|65.94323000|0.00000000
"1579199943"|0.00000000|34873.84000000|0.00000000
"1572077689"|0.00000000|8.12000000|0.00000000
"1572077656"|0.00000000|4444.29000000|0.00000000
"1572069212"|0.00000000|16217.27486500|0.00000000
"1572173990"|0.00000000|420.29000000|0.00000000
"1572324193"|0.00000000|2784.44000000|0.00000000
"1572069342"|0.00000000|144.82000000|0.00000000
"1572328499"|0.61000000|1058.75000000|0.00000000
"1572945159"|0.00000000|3622.41000000|0.00000000
"1578839518"|33162.01000000|5769.59000000|0.00000000
"1571871994"|0.00000000|0.24000000|0.00000000
"1571878435"|0.00000000|0.75000000|0.00000000
"1572324355"|3341.26000000|0.00000000|0.00000000
"1580992707"|0.00000000|46.11000000|0.00000000
"1572531892"|0.00000000|4870.86000000|0.00000000
"1572328467"|0.00000000|3763.08738500|0.00000000
"1572166497"|0.00000000|0.00000000|0.00000000
"1571872073"|0.00000000|537.32000000|0.00000000
"1581136532"|715.89000000|0.06000000|0.00000000
"1578309604"|12.17000000|96.70000000|0.00000000
"1571875704"|0.00000000|815.27000000|0.00000000
"1572075273"|41.00000000|40017.45000000|0.00000000
"1572972692"|77.98000000|109.94000000|0.00000000
"1580719459"|0.00000000|155.79000000|0.00000000
"1581142991"|0.00000000|138.25000000|0.00000000
"1580719467"|0.00000000|12376.71000000|0.00000000
"1572072867"|0.00000000|1495.09000000|0.00000000
"1572325620"|0.00000000|3991.27000000|0.00000000
"1571875997"|0.00000000|9351.17000000|0.00000000
"1571876132"|6606.49000000|2576.13722500|0.00000000
"1572972921"|0.00000000|20.07000000|0.00000000
"1572169385"|0.00000000|2546.60000000|0.00000000
"1572945633"|0.00000000|5111.34000000|0.00000000
"1572326077"|0.00000000|2512.94123500|0.00000000
"1572072906"|0.00000000|6049.67000000|0.00000000
"1581143365"|0.00000000|36.32000000|0.00000000
"1571876383"|0.00000000|16071.24000000|0.00000000
"1579197879"|0.00000000|7301.32225000|0.00000000
"1580986847"|0.00000000|98.30000000|0.00000000
"1580985948"|761.97000000|1.12000000|0.00000000
"1572325664"|0.82000000|252.63000000|0.00000000
"1578647953"|0.00000000|0.00000000|0.00000000
"1578647832"|0.00000000|19.77000000|0.00000000
"1580985427"|0.00000000|5944.35000000|0.00000000
"1572503419"|0.00000000|668478.33000000|0.00000000
"1572503413"|12942.93000000|15159.58000000|0.00000000
"1572325754"|0.00000000|13907.00744500|0.00000000
"1578647774"|0.02000000|33.75000000|0.00000000
"1578310360"|16143.43000000|1160.53000000|0.00000000
"1581144553"|142.00000000|3.97000000|0.00000000
"1572325788"|0.00000000|6220.95463500|0.00000000
"1571873624"|42893.21000000|246336.53000000|0.00000000
"1571873731"|0.00000000|15800.45000000|0.00000000
"1578854843"|0.00000000|6.62000000|0.00000000
"1572724926"|0.00000000|34159.84000000|0.00000000
"1572070238"|513.47000000|1003.94000000|0.00000000
"1572168092"|0.00000000|118487.19000000|0.00000000
"1578854485"|0.00000000|2119.40000000|0.00000000
"1572546337"|1997.56000000|479.30000000|0.00000000
"1578309312"|3976.18000000|0.00000000|0.00000000
"1572326909"|0.00000000|61713.30000000|0.00000000
"1572070456"|0.00000000|7368.58000000|0.00000000
"1580717834"|0.00000000|84.08604000|0.00000000
"1572168554"|69.01000000|2914.10000000|0.00000000
"1581148286"|53.54000000|121.58000000|0.00000000
"1581148179"|0.00000000|0.89000000|0.00000000
"1572656531"|0.00000000|31389.61189500|0.00000000
"1572725816"|0.00000000|36002.83000000|0.00000000
"1580718882"|0.00000000|93.77000000|0.00000000
"1572325581"|365.90000000|7504.13232000|0.00000000
"1572972660"|0.00000000|13777.45456000|0.00000000
"1571875280"|0.00000000|99483.31805500|0.00000000
"1578309488"|3.04000000|0.00000000|0.00000000
"1578847091"|0.00000000|345.39000000|0.00000000
"1572325537"|0.00000000|0.00000000|0.00000000
"1572072419"|0.00000000|182052.37622500|0.00000000
"1572922489"|0.00000000|7415.43000000|0.00000000
"1572171999"|0.00000000|1936.21000000|300000.00000000
"1571877419"|7527.93000000|62649.71207000|0.00000000
"1580717839"|0.00000000|3.28000000|0.00000000
"1572922474"|0.00000000|30844.88000000|0.00000000
"1578846565"|0.00000000|1112.94000000|0.00000000
"1571874798"|2.89000000|16263.04000000|0.00000000
"1580980429"|8466.81000000|25139.35000000|0.00000000
"1579200395"|0.00000000|22658.14000000|0.00000000
"1572063977"|0.00000000|130130.24000000|0.00000000
"1581525880"|0.00000000|0.30000000|0.00000000
"1578666102"|49.01000000|5.00000000|0.00000000
"1572321838"|0.00000000|6315.03000000|0.00000000
"1581128092"|18.10000000|5.23000000|0.00000000
"1572178578"|0.00000000|31.62000000|0.00000000
"1578297209"|4680.64000000|0.00000000|0.00000000
"1578637931"|20.26000000|27.73000000|0.00000000
"1572162635"|0.00000000|14524.56000000|0.00000000
"1572064361"|0.00000000|508.33000000|0.00000000
"1572547718"|0.00000000|43.74000000|0.00000000
"1580706691"|7316.84000000|0.00000000|0.00000000
"1571881904"|0.00000000|10618.55000000|0.00000000
"1571868207"|0.00000000|9431.77000000|70000.00000000
"1581128881"|0.00000000|12672.70000000|0.00000000
"1572974719"|0.00000000|12053.34000000|0.00000000
"1572178019"|8.71000000|9.68000000|0.00000000
"1572162696"|374.16000000|127025.23000000|0.00000000
"1572079636"|0.00000000|157.08000000|0.00000000
"1578861987"|36.32000000|0.00000000|0.00000000
"1572330133"|0.00000000|253410.78625000|110000.00000000
"1572177661"|29.48000000|84528.63000000|0.00000000
"1571881830"|0.00000000|161.73000000|0.00000000
"1571881825"|0.00000000|177807.61000000|0.00000000
"1572079577"|0.00000000|11693.05000000|0.00000000
"1572547429"|0.00000000|127.67000000|0.00000000
"1580729100"|0.00000000|191.08000000|0.00000000
"1572079490"|0.00000000|12643.39000000|0.00000000
"1572163361"|3386.81000000|0.00000000|0.00000000
"1572878191"|0.00000000|321335.64497000|0.00000000
"1571881592"|5931.43000000|2404.51000000|0.00000000
"1578637269"|0.00000000|218.00000000|0.00000000
"1571866323"|0.00000000|46956.89744500|0.00000000
"1572063594"|0.00000000|79.52000000|0.00000000
"1571866489"|0.00000000|32553.25596000|0.00000000
"1581001477"|19327.23000000|23440.94000000|0.00000000
"1572178933"|0.00000000|3108.32000000|0.00000000
"1572744913"|43.70000000|0.00000000|0.00000000
"1572656993"|0.00000000|16247.28244500|0.00000000
"1579194600"|0.00000000|0.00000000|0.00000000
"1572321193"|0.00000000|120.46000000|0.00000000
"1581127592"|44.12000000|0.00000000|0.00000000
"1572331153"|0.01000000|3551.13667500|0.00000000
"1572331106"|0.00000000|36.54000000|0.00000000
"1572726584"|0.00000000|538.66000000|0.00000000
"1581503635"|1969.18000000|36.86000000|0.00000000
"1578326431"|0.00000000|21331.29666500|0.00000000
"1572409739"|0.00000000|9178.75234000|0.00000000
"1572974950"|0.00000000|1764.77000000|0.00000000
"1572063834"|0.00000000|14950.73000000|0.00000000
"1572330922"|0.00000000|8130.27000000|0.00000000
"1572710644"|0.00000000|280.12000000|0.00000000
"1580704102"|0.00000000|6613.77000000|0.00000000
"1581000790"|5341.45000000|0.02000000|0.00000000
"1572321404"|0.00000000|0.64000000|0.00000000
"1572321443"|27339.23000000|0.00000000|0.00000000
"1572178586"|0.00000000|1803.08000000|0.00000000
"1572321486"|0.00000000|400.14000000|0.00000000
"1572971813"|5690.95000000|7.93233500|0.00000000
"1572330638"|0.00000000|412925.64000000|0.00000000
"1581526218"|0.00000000|6.66000000|0.00000000
"1571867377"|843.01000000|0.00000000|0.00000000
"1572946735"|0.00000000|71.71000000|0.00000000
"1580708410"|4011.63000000|35424.62000000|0.00000000
"1572545727"|0.00000000|23.44000000|0.00000000
"1571880596"|21.30000000|1175.03000000|0.00000000
"1571880491"|0.00000000|7.10000000|0.00000000
"1572547130"|0.00000000|0.00000000|0.00000000
"1572163724"|0.00000000|49564.34000000|0.00000000
"1571880431"|0.00000000|10412.11000000|0.00000000
"1572163747"|0.93000000|70.84000000|0.00000000
"1578300919"|26.65000000|79.66000000|0.00000000
"1578837634"|0.00000000|2713.53000000|0.00000000
"1581521512"|0.00000000|1500.24000000|0.00000000
"1578301757"|7766.42000000|103.67945500|0.00000000
"1581521389"|0.00000000|4037.05000000|0.00000000
"1572078573"|0.07000000|98319.87000000|0.00000000
"1571880368"|1.92000000|0.00000000|0.00000000
"1572175954"|0.00000000|2.96000000|0.00000000
"1572329327"|77.14000000|4193.90000000|0.00000000
"1572504293"|245164.41000000|2250.32000000|0.00000000
"1572068052"|58.56000000|55.63000000|0.00000000
"1572944896"|0.00000000|165043.65000000|0.00000000
"1578639339"|0.00000000|42386.39450500|0.00000000
"1572329303"|0.00000000|533.46000000|0.00000000
"1572329289"|0.00000000|5509.40000000|0.00000000
"1578303803"|0.00000000|9667.20000000|0.00000000
"1580712246"|0.00000000|17502.21000000|0.00000000
"1580977665"|0.00000000|73567.24000000|0.00000000
"1572648454"|0.31000000|945.26000000|0.00000000
"1572078189"|0.00000000|79834.74000000|0.00000000
"1572547102"|6309.22000000|0.00000000|0.00000000
"1572329035"|0.00000000|4288.96000000|0.00000000
"1572165106"|0.00000000|7603.03000000|0.00000000
"1571870581"|4.66000000|0.00000000|0.00000000
"1572163394"|17.39000000|5893.79000000|0.00000000
"1572504428"|0.00000000|1871.25000000|0.00000000
"1572580275"|0.00000000|279342.13528000|564174.60000000
"1572163533"|21.43000000|5752.92000000|0.00000000
"1571868630"|0.00000000|22332.93000000|0.00000000
"1572065435"|0.00000000|173.09000000|0.00000000
"1572923783"|0.00000000|140973.60000000|0.00000000
"1571881541"|0.00000000|2125.99000000|0.00000000
"1572329901"|3562.11000000|0.00000000|0.00000000
"1571868856"|0.20000000|72.79000000|0.00000000
"1572079218"|0.00000000|1989.30000000|0.00000000
"1581521991"|0.00000000|197.39000000|0.00000000
"1572580193"|0.00000000|39695.81000000|0.00000000
"1580708019"|0.00000000|0.00000000|0.00000000
"1572638749"|3.85000000|0.00000000|0.00000000
"1572177235"|0.00000000|20.00000000|0.00000000
"1581152498"|0.00000000|0.00000000|0.00000000
"1580728495"|5531.78000000|33.36000000|0.00000000
"1580976928"|0.00000000|215.39000000|0.00000000
"1572067315"|0.00000000|360.58000000|0.00000000
"1582687719"|0.00000000|0.00000000|0.00000000
"1572972181"|0.00000000|22458.48985000|0.00000000
"1572322944"|0.00000000|17.86000000|0.00000000
"1572176160"|4405.25000000|999.08000000|0.00000000
"1572176334"|0.00000000|2091.76000000|0.00000000
"1572078870"|171391.38000000|1204.42934000|0.00000000
"1572163694"|0.20000000|10.45000000|0.00000000
"1581153442"|1200.00000000|2640.40000000|0.00000000
"1581132349"|0.00000000|0.00000000|0.00000000
"1578300756"|0.00000000|950.76000000|0.00000000
"1581153444"|5036.68000000|27.51000000|0.00000000
"1581132330"|0.00000000|0.05000000|0.00000000
"1572878023"|0.43000000|1463.22000000|0.00000000
"1572535940"|0.00000000|7853.93430000|0.00000000
"1572364492"|0.00000000|1907.67000000|0.00000000
"1572115801"|0.00000000|111851.98000000|0.00000000
"1578213020"|16094.07000000|144576.34000000|0.00000000
"1582663615"|0.00000000|0.94000000|0.00000000
"1572364695"|0.96000000|5096.42000000|0.00000000
"1572364940"|0.00000000|5.64000000|0.00000000
"1572143870"|0.00000000|115.75000000|0.00000000
"1572584321"|0.00000000|11448.84000000|0.00000000
"1572941483"|0.00000000|8267.27000000|0.00000000
"1571835436"|0.00000000|23284.10000000|0.00000000
"1572866614"|0.00000000|14087.84000000|0.00000000
"1572365388"|1.51000000|8002.13000000|0.00000000
"1571835132"|0.00000000|22940.65000000|0.00000000
"1571835042"|0.00000000|92698.56000000|0.00000000
"1572540859"|0.00000000|163051.91232000|0.00000000
"1572866559"|0.00000000|680.64000000|0.00000000
"1581039037"|102.21000000|0.00000000|0.00000000
"1572540829"|0.00000000|119.74000000|0.00000000
"1578715041"|0.00000000|497.04000000|0.00000000
"1581608566"|0.00000000|88582.26482000|0.00000000
"1572413881"|0.00000000|326.48000000|0.00000000
"1581600547"|0.00000000|1118.34000000|0.00000000
"1572362968"|4554.21000000|411.97000000|0.00000000
"1581600947"|0.00000000|59.83000000|0.00000000
"1581035132"|18.08000000|18.49000000|0.00000000
"1572932724"|9027.24000000|12084.69000000|0.00000000
"1572363004"|0.00000000|10.47000000|0.00000000
"1572363419"|10.16000000|1465.36929000|0.00000000
"1571837493"|0.29000000|236.63000000|0.00000000
"1572932771"|0.00000000|25037.28000000|0.00000000
"1572115294"|9.21000000|7799.24189500|0.00000000
"1572658590"|0.68000000|116756.27448000|0.00000000
"1572363671"|0.00000000|954.19271000|0.00000000
"1572115429"|0.00000000|133156.68000000|0.00000000
"1571837209"|0.00000000|5328.50000000|0.00000000
"1572712452"|0.00000000|7958.16000000|0.00000000
"1571837041"|0.00000000|80515.55883000|0.00000000
"1572115606"|0.00000000|10973.77000000|0.00000000
"1572941629"|0.00000000|10555.80442500|0.00000000
"1581035876"|0.00000000|6456.15000000|0.00000000
"1572143983"|63006.23000000|17619.18000000|0.00000000
"1581071022"|1.54000000|26183.62000000|0.00000000
"1572636906"|67959.52000000|0.00000000|0.00000000
"1582662076"|0.00000000|0.66000000|0.00000000
"1572866251"|0.00000000|198.86000000|0.00000000
"1578718393"|1555.15000000|0.00000000|0.00000000
"1578771505"|0.00000000|23.39000000|0.00000000
"1572369020"|28.00000000|0.00000000|0.00000000
"1572140748"|75.56000000|0.00000000|0.00000000
"1572940085"|0.00000000|0.00000000|0.00000000
"1578199867"|15000.00000000|4691.67600000|0.00000000
"1572415990"|0.00000000|30.01000000|0.00000000
"1578770314"|0.00000000|43868.21000000|0.00000000
"1572984657"|0.00000000|85100.91000000|0.00000000
"1581043925"|0.00000000|1.04000000|0.00000000
"1572369485"|0.00000000|5220.18000000|100000.00000000
"1572119670"|0.00000000|828581.80000000|0.00000000
"1572140371"|0.00000000|15597.33000000|0.00000000
"1581044366"|1.08000000|24711.07000000|0.00000000
"1572369644"|0.00000000|260.74000000|0.00000000
"1572140316"|10.58000000|536.89000000|0.00000000
"1572369656"|0.00000000|3558.42000000|0.00000000
"1572116917"|0.00000000|3471.25000000|0.00000000
"1572117044"|28.50000000|58.85000000|0.00000000
"1572141720"|29325.26000000|6320.48763500|0.00000000
"1581071726"|0.00000000|0.00000000|0.00000000
"1572366125"|0.00000000|187.06000000|0.00000000
"1572117289"|32567.98000000|0.00000000|0.00000000
"1572141683"|0.00000000|131.88901500|0.00000000
"1572366318"|43.41000000|3006.66000000|0.00000000
"1572866364"|607.73000000|2154.06000000|0.00000000
"1572984434"|0.00000000|4384.19000000|0.00000000
"1572646971"|0.00000000|4691.23000000|0.00000000
"1572117687"|0.00000000|8949.90000000|0.00000000
"1572866349"|0.00000000|60380.81727500|0.00000000
"1572141482"|0.00000000|32.60000000|0.00000000
"1578717799"|0.00000000|585.34000000|0.00000000
"1572984512"|0.00000000|883501.75503500|0.00000000
"1580631164"|0.00000000|8884.21000000|0.00000000
"1572366576"|4625.83000000|0.00000000|0.00000000
"1581611289"|0.00000000|202.98000000|0.00000000
"1572141112"|0.00000000|4806.72000000|0.00000000
"1572536473"|0.00000000|70.75000000|0.00000000
"1572118426"|2.37000000|352.07744500|0.00000000
"1572867725"|0.85000000|0.00000000|0.00000000
"1572112412"|204.82000000|151.86000000|0.00000000
"1580648742"|0.00000000|17245.34000000|0.00000000
"1578233002"|0.60000000|456.12000000|0.00000000
"1571844155"|0.00000000|49.56000000|0.00000000
"1572982238"|0.00000000|4226.45000000|0.00000000
"1578231875"|0.00000000|58.83000000|0.00000000
"1572112443"|4561.82000000|0.00000000|0.00000000
"1572112566"|0.00000000|72.98000000|0.00000000
"1581032023"|0.00000000|2951.45000000|0.00000000
"1579209901"|0.00000000|59249.26000000|0.00000000
"1572145993"|0.00000000|3219.93000000|0.00000000
"1571843569"|61.39000000|0.00000000|0.00000000
"1572145984"|0.00000000|34893.42000000|0.00000000
"1580647364"|0.00000000|2516.97000000|0.00000000
"1571843223"|0.00000000|13088.03744500|100000.00000000
"1581591052"|644.56000000|5501.28000000|0.00000000
"1578229276"|1544.59000000|0.00000000|0.00000000
"1578703319"|0.00000000|3655.01000000|0.00000000
"1579210023"|0.00000000|0.00000000|0.00000000
"1581591269"|0.00000000|3500.08000000|0.00000000
"1572111859"|37976.64000000|0.00000000|0.00000000
"1571845538"|0.00000000|4370.16000000|0.00000000
"1580650695"|0.00000000|15805.63000000|0.00000000
"1572355702"|99.39000000|63976.77000000|0.00000000
"1572355718"|25.92000000|0.00000000|0.00000000
"1572498626"|0.00000000|292.86000000|0.00000000
"1572498369"|0.00000000|11051.92000000|0.00000000
"1572355898"|30.40000000|139.31000000|0.00000000
"1572111904"|61.01000000|505.20000000|0.00000000
"1572146417"|0.00000000|108425.31379000|0.00000000
"1572355975"|0.00000000|0.00000000|0.00000000
"1579209737"|0.00000000|393.51000000|0.00000000
"1580649834"|0.01000000|15.11000000|0.00000000
"1572356923"|73.12000000|16.82000000|0.00000000
"1581589404"|0.00000000|6691.34000000|0.00000000
"1581589565"|0.00000000|488.53000000|0.00000000
"1572357100"|0.00000000|209475.18000000|0.00000000
"1571844482"|0.00000000|13044.25000000|0.00000000
"1572541567"|0.00000000|55.86000000|0.00000000
"1571844417"|53992.92000000|234.57000000|0.00000000
"1581078521"|0.00000000|92.40000000|0.00000000
"1571840234"|7148.19000000|34899.21000000|0.00000000
"1572867274"|1429.29000000|26512.83985600|0.00000000
"1572497759"|0.00000000|5825.98000000|0.00000000
"1572145530"|24279.94000000|8460.14455000|0.00000000
"1572113540"|0.00000000|10756.33000000|0.00000000
"1571839874"|458.07000000|46001.46348500|0.00000000
"1578782441"|0.00000000|55008.92472000|0.00000000
"1572113664"|261.16000000|15954.21000000|0.00000000
"1571839247"|1.62000000|9026.43074000|0.00000000
"1581075106"|0.00000000|2498.77000000|0.00000000
"1581073841"|6.05000000|0.48000000|0.00000000
"1571839154"|0.00000000|817.37458500|0.00000000
"1572114308"|0.00000000|11439.63000000|0.00000000
"1580639774"|0.00000000|778.26000000|0.00000000
"1572145020"|206.01000000|0.00000000|0.00000000
"1572144890"|0.00000000|5303.54658500|0.00000000
"1578707129"|0.00000000|36134.30033500|0.00000000
"1580637803"|87.65000000|32.02000000|0.00000000
"1572497354"|0.00000000|62116.31000000|0.00000000
"1580637198"|0.00000000|56.07000000|0.00000000
"1571838598"|0.77000000|5.42000000|0.00000000
"1580646682"|0.00000000|3200.59000000|0.00000000
"1578228445"|67.73000000|3.17000000|0.00000000
"1572584023"|1489.38000000|0.00000000|0.00000000
"1578228366"|0.00000000|16380.10000000|0.00000000
"1581591709"|0.00000000|0.00000000|0.00000000
"1580645200"|0.00000000|35.05000000|0.00000000
"1572113012"|69.07000000|5.65000000|0.00000000
"1571841373"|0.00000000|1887.48000000|0.00000000
"1581592183"|0.00000000|27686.07000000|0.00000000
"1572113075"|0.00000000|69137.68866000|0.00000000
"1572113216"|8185.83000000|6605.43000000|0.00000000
"1572358981"|0.00000000|1416.00000000|0.00000000
"1572359060"|0.80000000|559.70000000|0.00000000
"1578705416"|3959.18000000|2915.80000000|0.00000000
"1581593521"|0.00000000|31.45000000|0.00000000
"1572497863"|0.00000000|39.02000000|0.00000000
"1581075592"|0.00000000|14677.29000000|0.00000000
"1571840394"|1220.62000000|0.00000000|0.00000000
"1581595532"|0.00000000|4.24000000|0.00000000
"1572497830"|0.00000000|7397.24000000|0.00000000
"1572867332"|7684.08000000|118063.77000000|0.00000000
"1572497792"|0.00000000|4163.60000000|0.00000000
"1581051725"|0.00000000|54.57000000|0.00000000
"1572134511"|0.00000000|12470.42000000|0.00000000
"1581626778"|134812.92000000|0.00000000|0.00000000
"1581052487"|0.00000000|21.89000000|0.00000000
"1572380226"|15619.39000000|116668.51000000|0.00000000
"1572134321"|0.00000000|263.16000000|0.00000000
"1581052597"|3350.29000000|0.00000000|0.00000000
"1581053507"|0.00000000|0.01000000|0.00000000
"1572539227"|0.00000000|3287.02000000|0.00000000
"1580617073"|0.00000000|46.36000000|0.00000000
"1578733142"|6387.58000000|3281.44000000|0.00000000
"1572133224"|0.00000000|5180.46000000|0.00000000
"1572537966"|1538.57000000|0.59000000|0.00000000
"1572128135"|0.00000000|16101.90186000|0.00000000
"1578750041"|31600.00000000|47330.80000000|0.00000000
"1572132986"|5.00000000|21.52000000|0.00000000
"1572132809"|632.22000000|40.05000000|0.00000000
"1571827960"|0.00000000|28013.61000000|0.00000000
"1572714220"|0.00000000|7191.15000000|0.00000000
"1581056152"|0.00000000|1532.90000000|0.00000000
"1572132694"|0.02000000|1094.07000000|0.00000000
"1581623139"|0.00000000|4334.25000000|0.00000000
"1572935766"|0.00000000|944.06467000|0.00000000
"1571829369"|0.00000000|443.59000000|1750000.00000000
"1578183700"|0.66000000|631.55000000|0.00000000
"1578181574"|2.94000000|5.54000000|0.00000000
"1581050498"|0.47000000|159757.77489000|0.00000000
"1580619392"|0.00000000|84.86000000|0.00000000
"1578180262"|0.00000000|627.60000000|0.00000000
"1572376935"|0.00000000|28.30000000|0.00000000
"1572494402"|0.61000000|5287.72000000|0.00000000
"1572585346"|16.40000000|1326.79000000|0.00000000
"1572986593"|0.00000000|2073.12000000|0.00000000
"1580618993"|0.00000000|133.51000000|0.00000000
"1572378613"|0.00000000|956.47000000|0.00000000
"1580618522"|0.00000000|8539.38000000|0.00000000
"1578758720"|0.00000000|18788.66000000|0.00000000
"1578757205"|0.00000000|0.00000000|0.00000000
"1572715381"|0.00000000|1130.20000000|0.00000000
"1581067549"|12.75000000|0.00000000|0.00000000
"1572126003"|200.73000000|0.00000000|0.00000000
"1578755728"|185.66000000|5006.24000000|0.00000000
"1572493736"|0.00000000|3063.64000000|0.00000000
"1578173005"|0.00000000|4.83000000|0.00000000
"1571826715"|0.00000000|33803.32464000|0.00000000
"1578738738"|0.00000000|420.94000000|0.00000000
"1572636607"|0.00000000|908.37000000|0.00000000
"1578172808"|0.00000000|50.48000000|0.00000000
"1578171798"|0.00000000|14.59925500|0.00000000
"1571826327"|0.00000000|1809.22000000|0.00000000
"1572385474"|0.44000000|266290.49000000|0.00000000
"1572131347"|0.00000000|12526.82680000|25000.00000000
"1572538583"|0.00000000|14053.30000000|0.00000000
"1579215773"|239.89000000|0.00000000|0.00000000
"1580610364"|0.00000000|31.87000000|0.00000000
"1572636491"|0.00000000|0.00000000|0.00000000
"1578743718"|131.54000000|1656.75000000|0.00000000
"1581058856"|0.00000000|15548.97216000|0.00000000
"1572714791"|0.00000000|10334.12000000|0.00000000
"1572130722"|15656.39000000|62.41000000|0.00000000
"1572130752"|52.46000000|33.19000000|0.00000000
"1572493557"|0.00000000|1504.90700500|0.00000000
"1571825459"|0.00000000|559.12000000|0.00000000
"1572128767"|7189.23000000|78585.32000000|0.00000000
"1572585453"|0.00000000|450.20000000|0.00000000
"1571827868"|0.00000000|193676.39000000|27000.00000000
"1572381007"|0.00000000|173382.02000000|0.00000000
"1572129052"|0.00000000|680739.13427500|0.00000000
"1572132441"|4999.42000000|15595.66000000|0.00000000
"1579214900"|0.00000000|161.44000000|0.00000000
"1572132168"|0.00000000|3.26000000|0.00000000
"1580615814"|0.00000000|10981.11000000|0.00000000
"1572381649"|0.00000000|97.62000000|0.00000000
"1578175337"|0.00000000|660.77000000|0.00000000
"1572381814"|160.68000000|0.00000000|0.00000000
"1572129383"|0.00000000|611.84000000|0.00000000
"1572382490"|45455.33000000|59208.17000000|0.00000000
"1572987020"|0.00000000|2911.03000000|0.00000000
"1578746993"|0.00000000|2132.47000000|0.00000000
"1572417212"|0.00000000|146.18000000|0.00000000
"1571827336"|0.00000000|1651.19000000|0.00000000
"1572131921"|0.00000000|4915.98000000|0.00000000
"1579215314"|82.27000000|4407.24000000|0.00000000
"1581057206"|0.00000000|36350.26000000|0.00000000
"1572585564"|6813.72000000|0.00000000|0.00000000
"1571830997"|0.00000000|44727.74000000|0.00000000
"1572934750"|0.00000000|12.69000000|0.00000000
"1581069836"|5.07000000|48458.12000000|0.00000000
"1571830959"|29804.90000000|0.00000000|0.00000000
"1580621460"|0.00000000|0.02000000|0.00000000
"1572372587"|0.00000000|964.33000000|0.00000000
"1578764864"|0.00000000|8.77000000|0.00000000
"1572139264"|8476.25000000|0.00000000|0.00000000
"1572138945"|0.00000000|176322.08000000|0.00000000
"1572865850"|0.87000000|17.15000000|0.00000000
"1572373418"|3007.34000000|11.64000000|0.00000000
"1572934773"|0.00000000|2000.59000000|0.00000000
"1581048373"|0.00000000|531.83000000|0.00000000
"1572122145"|0.00000000|56826.37726000|0.00000000
"1572374111"|67.37000000|15835.46000000|0.00000000
"1572374196"|0.00000000|1845.65712000|0.00000000
"1572495127"|0.00000000|222.09000000|0.00000000
"1571830604"|0.00000000|385201.65000000|0.00000000
"1571830598"|0.00000000|100638.52000000|0.00000000
"1578186901"|0.00000000|704.17000000|0.00000000
"1580619919"|0.00000000|354513.02000000|0.00000000
"1572369677"|47046.86000000|104.20000000|0.00000000
"1572369845"|0.00000000|82545.89937500|0.00000000
"1572495801"|0.00000000|3493.87000000|0.00000000
"1571831967"|13021.73000000|94522.13000000|0.00000000
"1571831951"|1.15000000|88.25000000|0.00000000
"1581614628"|0.00000000|31802.87000000|0.00000000
"1572120245"|0.00000000|271504.25124000|0.00000000
"1572866034"|0.00000000|5385.57000000|0.00000000
"1572370348"|0.00000000|9350.50881500|0.00000000
"1572939554"|0.00000000|301.41000000|0.00000000
"1572120450"|0.00000000|83.13000000|0.00000000
"1578196718"|0.00000000|10.37000000|0.00000000
"1581615301"|0.00000000|0.00000000|0.00000000
"1572939533"|0.00000000|34348.75000000|0.00000000
"1571831421"|17.21000000|46798.52000000|0.00000000
"1581046763"|0.00000000|0.00000000|0.00000000
"1572939530"|0.00000000|50539.80000000|0.00000000
"1572865869"|7443.84000000|92958.26289500|0.00000000
"1572584807"|0.00000000|160.93000000|0.00000000
"1578720215"|0.00000000|25.80000000|0.00000000
"1578765853"|0.00000000|5.50000000|0.00000000
"1572139568"|0.00000000|4.48000000|0.00000000
"1572123795"|0.00000000|42651.87801500|0.00000000
"1572137394"|0.00000000|250.81000000|0.00000000
"1581068403"|2963.28000000|0.00000000|0.00000000
"1578726144"|0.00000000|44350.53000000|0.00000000
