"NEW_BP"|"TC_MASTERCARD"|"TC_VISA"|"PRESTAMO_CONVENIO"|"PRESTAMO_CONSUMO"|"VIVIENDA"|"VEHICULO"
"1571824210"|18343.14|0.00|0.00|0.00|0.00|0.00
"1571621684"|17065.36|0.00|284110.61|0.00|0.00|0.00
"1571534877"|57271.95|0.00|0.00|0.00|0.00|0.00
"1579357406"|0.00|26147.73|0.00|0.00|0.00|0.00
"1572014843"|15417.72|13711.63|0.00|0.00|0.00|0.00
"1572866259"|38916.42|37869.47|0.00|0.00|0.00|0.00
"1572195176"|32117.98|0.00|0.00|0.00|0.00|0.00
"1580274828"|7493.66|0.00|408773.06|0.00|0.00|0.00
"1572281073"|28097.91|0.00|0.00|0.00|0.00|0.00
"1572253507"|25691.35|0.00|0.00|0.00|0.00|0.00
"1572129383"|0.00|25865.22|65090.78|0.00|0.00|0.00
"1580728606"|25561.41|0.00|0.00|0.00|0.00|0.00
"1571933442"|0.00|29261.53|0.00|0.00|0.00|0.00
"1582221352"|13151.17|0.00|40059.79|0.00|0.00|0.00
"1571873209"|22420.39|0.00|0.00|0.00|0.00|0.00
"1578547376"|0.00|10972.70|0.00|0.00|0.00|0.00
"1572856893"|24988.29|0.00|0.00|0.00|0.00|0.00
"1572131921"|0.00|74562.75|0.00|0.00|0.00|0.00
"1571598702"|40923.26|0.00|0.00|0.00|0.00|0.00
"1572281477"|28158.26|125821.85|0.00|0.00|0.00|0.00
"1572279706"|0.00|29773.74|296228.99|0.00|0.00|0.00
"1572280036"|271952.60|0.00|0.00|0.00|0.00|0.00
"1572380554"|0.00|35217.47|0.00|0.00|0.00|0.00
"1571643285"|36265.77|0.00|0.00|0.00|0.00|0.00
"1578652851"|58607.16|0.00|0.00|0.00|0.00|0.00
"1572335517"|20415.84|59316.28|0.00|0.00|0.00|0.00
"1572279497"|206.22|14.38|409945.71|0.00|0.00|0.00
"1572178435"|34380.81|22646.28|0.00|0.00|0.00|0.00
"1572281543"|64923.86|0.00|395521.47|0.00|0.00|0.00
"1579846468"|16046.44|18630.97|0.00|0.00|0.00|0.00
"1580093119"|115910.89|0.00|0.00|0.00|0.00|0.00
"1572280823"|53320.41|0.00|380225.20|0.00|0.00|0.00
"1572259378"|71818.50|0.00|0.00|106994.75|0.00|0.00
"1572280863"|69747.67|42362.07|72787.81|0.00|0.00|0.00
"1572261237"|30793.59|0.00|184856.47|0.00|0.00|0.00
"1572281700"|284627.91|0.00|0.00|0.00|0.00|0.00
"1571581841"|159585.46|0.00|0.00|0.00|0.00|0.00
"1572743281"|0.00|64963.54|0.00|0.00|0.00|0.00
"1580178273"|60443.30|0.00|0.00|0.00|0.00|0.00
"1579869730"|130022.63|0.00|0.00|0.00|0.00|0.00
"1572282498"|156634.94|0.00|325007.24|0.00|0.00|0.00
"1572173564"|90666.63|0.00|0.00|0.00|0.00|0.00
"1572695492"|44006.47|0.00|0.00|0.00|0.00|0.00
"1571789202"|82942.47|0.00|0.00|0.00|0.00|0.00
"1571608161"|55383.10|0.00|0.00|0.00|0.00|0.00
"1571601666"|31304.59|0.00|256235.60|0.00|0.00|0.00
"1581049819"|119406.24|26924.67|0.00|0.00|0.00|0.00
"1571733179"|20196.45|26487.85|0.00|0.00|0.00|0.00
"1572281963"|6770.28|24067.73|760000.00|0.00|0.00|0.00
"1571560667"|8866.04|43629.91|0.00|0.00|0.00|0.00
"1579220301"|46885.89|0.00|0.00|0.00|0.00|0.00
"1572655853"|0.00|16370.02|30808.29|0.00|0.00|0.00
"1572230459"|166200.96|0.00|0.00|0.00|0.00|0.00
"1572852562"|38224.71|34655.50|0.00|0.00|0.00|0.00
"1572259969"|34871.19|0.00|336131.32|0.00|0.00|0.00
"1582413586"|0.00|78911.25|0.00|0.00|0.00|0.00
"1572732336"|45212.25|0.00|0.00|0.00|0.00|0.00
"1572492512"|0.00|59853.45|0.00|0.00|0.00|0.00
"1578533492"|0.00|46870.92|0.00|64385.18|0.00|0.00
"1571670873"|35780.01|0.00|0.00|0.00|0.00|0.00
"1572960804"|70663.18|0.00|0.00|0.00|0.00|0.00
"1572183352"|0.00|26810.56|0.00|0.00|0.00|0.00
"1572208872"|0.00|33214.18|190358.71|0.00|0.00|0.00
"1572182125"|0.00|55412.74|0.00|0.00|0.00|0.00
"1572520421"|113589.07|66279.70|0.00|94616.74|0.00|0.00
"1572341535"|0.00|69398.41|0.00|0.00|0.00|0.00
"1580511694"|0.00|60043.92|0.00|0.00|0.00|0.00
"1572571140"|50072.24|0.00|0.00|0.00|0.00|0.00
"1571693709"|0.00|41513.50|0.00|0.00|0.00|0.00
"1572321443"|76387.91|0.00|0.00|0.00|53227.87|0.00
"1572845560"|0.00|38430.77|247252.20|0.00|0.00|0.00
"1571613956"|535912.56|0.00|0.00|0.00|0.00|0.00
"1580733555"|0.00|47667.45|0.00|0.00|0.00|0.00
"1582191889"|0.00|30488.26|0.00|0.00|0.00|0.00
"1571733144"|11804.74|12668.78|0.00|0.00|0.00|0.00
"1578696374"|0.00|94889.43|0.00|296380.22|0.00|0.00
"1571830997"|0.00|78582.02|0.00|300837.78|0.00|0.00
"1571625241"|0.00|63284.56|0.00|0.00|0.00|0.00
"1572837684"|50181.15|0.00|0.00|0.00|0.00|0.00
"1571700518"|57546.75|0.00|0.00|0.00|0.00|0.00
"1572123603"|48854.23|0.00|0.00|0.00|0.00|0.00
"1578488812"|45654.19|0.00|0.00|84147.40|0.00|0.00
"1571831454"|159003.64|0.00|867922.32|0.00|0.00|0.00
"1571917671"|84919.07|0.00|0.00|101430.45|0.00|0.00
"1580504797"|0.00|51879.67|193985.00|0.00|0.00|0.00
"1578406840"|27831.20|0.00|0.00|60771.17|0.00|0.00
"1572183087"|120467.03|51241.53|0.00|0.00|0.00|0.00
"1572569044"|214004.10|0.00|0.00|0.00|0.00|0.00
"1571584673"|12597.81|0.00|0.00|0.00|0.00|0.00
"1579193137"|0.00|22754.96|266217.47|0.00|0.00|0.00
"1578330294"|0.00|18532.05|0.00|0.00|0.00|0.00
"1571988464"|17005.08|0.00|0.00|0.00|0.00|0.00
"1571973370"|13580.70|0.00|270436.24|0.00|0.00|0.00
"1572154504"|33292.76|0.00|0.00|0.00|0.00|0.00
"1571564604"|39923.12|0.00|0.00|0.00|0.00|0.00
"1580875978"|26379.15|28415.34|0.00|0.00|0.00|0.00
"1571662612"|46184.80|9732.21|0.00|0.00|0.00|0.00
"1578275322"|11238.42|39526.91|0.00|277057.19|0.00|0.00
"1572354325"|0.00|23415.72|139075.05|0.00|0.00|0.00
"1572120450"|30345.74|0.00|0.00|0.00|0.00|0.00
"1572846506"|0.00|32849.90|0.00|0.00|0.00|0.00
"1579234250"|0.00|12734.97|0.00|59757.17|0.00|0.00
"1572401811"|59793.34|0.00|152760.85|0.00|0.00|0.00
"1572279752"|10135.32|0.00|0.00|0.00|178673.47|0.00
"1580285079"|0.00|46168.45|0.00|0.00|0.00|0.00
"1571979400"|36939.20|25870.27|0.00|0.00|0.00|0.00
"1572002118"|30288.60|0.00|294820.19|0.00|0.00|0.00
"1572278289"|63290.25|0.00|199501.73|0.00|228696.83|0.00
"1572663056"|37769.63|43891.76|0.00|0.00|0.00|0.00
"1572280771"|0.00|19842.28|382728.03|0.00|0.00|0.00
"1571658849"|24400.13|0.00|0.00|0.00|0.00|0.00
"1571564535"|0.00|16433.09|331968.56|0.00|520431.00|0.00
"1579958767"|0.00|12596.30|0.00|61885.57|0.00|0.00
"1580112001"|60415.74|0.00|0.00|0.00|0.00|0.00
"1578029844"|0.00|22095.69|0.00|104429.06|0.00|0.00
"1580884216"|0.00|19087.93|0.00|383663.89|0.00|0.00
"1580114533"|23286.11|85737.77|0.00|0.00|0.00|0.00
"1571641085"|160786.90|0.00|0.00|0.00|0.00|0.00
"1571630073"|103375.35|45008.12|0.00|0.00|0.00|0.00
"1579211590"|135500.68|127656.78|0.00|271456.26|0.00|265051.80
"1582500310"|1661.62|66427.12|0.00|0.00|0.00|0.00
"1572279143"|0.00|114969.87|0.00|0.00|0.00|0.00
"1572240504"|42057.58|65179.86|0.00|0.00|0.00|0.00
"1571951109"|203946.53|0.00|0.00|0.00|0.00|0.00
"1572278224"|74366.50|5908.00|519203.30|0.00|0.00|0.00
"1571731873"|73804.45|0.00|0.00|0.00|0.00|0.00
"1572278507"|148849.18|51108.44|0.00|0.00|0.00|0.00
"1578647953"|41817.81|0.00|0.00|646.92|0.00|0.00
"1572280195"|0.00|57877.13|0.00|0.00|100214.72|0.00
"1581558506"|0.00|11541.55|0.00|0.00|0.00|0.00
"1571858225"|23263.84|0.00|0.00|0.00|0.00|0.00
"1572324355"|42989.58|0.00|69771.08|0.00|0.00|0.00
"1572283408"|0.00|7214.70|298822.20|0.00|0.00|0.00
"1579781744"|33361.83|0.00|0.00|0.00|0.00|0.00
"1572095370"|105754.53|0.00|0.00|88442.57|0.00|0.00
"1571684606"|34325.91|0.00|0.00|0.00|0.00|0.00
"1572279912"|0.00|65474.58|0.00|0.00|0.00|0.00
"1580324129"|0.00|138057.59|0.00|0.00|0.00|0.00
"1579815495"|151832.23|0.00|0.00|0.00|0.00|0.00
"1579775563"|20114.93|71397.00|0.00|0.00|0.00|0.00
"1572233251"|80461.27|0.00|0.00|0.00|0.00|0.00
"1572166813"|212078.64|0.00|0.00|0.00|0.00|0.00
"1571983160"|1859.85|106845.06|0.00|0.00|0.00|0.00
"1580487974"|0.00|416557.09|0.00|0.00|0.00|0.00
"1579917514"|157175.73|0.00|0.00|36264.80|0.00|0.00
"1571560452"|53410.14|0.00|0.00|0.00|0.00|0.00
"1578365722"|0.00|181563.52|0.00|0.00|0.00|0.00
"1572980211"|216046.38|0.00|0.00|0.00|0.00|0.00
"1572001370"|50844.11|0.00|110472.56|0.00|0.00|0.00
"1578618667"|25484.41|0.00|0.00|0.00|0.00|0.00
"1579483380"|0.00|44145.90|0.00|0.00|0.00|0.00
"1572356923"|0.00|38022.91|0.00|15674.96|0.00|0.00
"1571542510"|0.00|12767.30|0.00|0.00|0.00|0.00
"1571565933"|0.00|20205.17|0.00|25533.10|0.00|0.00
"1580094962"|0.00|49776.60|0.00|0.00|0.00|0.00
"1572157106"|36801.88|0.00|0.00|0.00|0.00|0.00
"1579228217"|0.00|42454.13|412774.38|0.00|0.00|0.00
"1572278859"|43152.96|30683.80|346664.64|0.00|0.00|0.00
"1571920009"|68392.92|0.00|0.00|0.00|0.00|0.00
"1572356697"|56838.80|0.00|0.00|0.00|0.00|0.00
"1577846765"|52985.29|0.00|0.00|0.00|0.00|0.00
"1580674204"|44410.85|0.00|0.00|0.00|0.00|0.00
"1572072119"|35706.64|0.00|0.00|0.00|0.00|0.00
"1579682615"|0.00|46700.66|0.00|0.00|0.00|93862.55
"1581816090"|0.00|23495.41|247105.10|0.00|0.00|0.00
"1571978229"|0.00|23316.30|317681.21|0.00|0.00|0.00
"1571560856"|21276.26|0.00|0.00|0.00|0.00|0.00
"1572168092"|46735.25|0.00|0.00|0.00|0.00|0.00
"1571997037"|0.00|24311.04|0.00|0.00|1586937.72|691695.45
"1579001897"|39203.60|0.00|0.00|0.00|0.00|0.00
"1579922836"|23383.18|0.00|322834.97|0.00|0.00|0.00
"1572943400"|39426.87|0.00|0.00|0.00|0.00|0.00
"1581383600"|91159.36|0.00|0.00|0.00|0.00|0.00
"1572234362"|0.00|82805.11|0.00|0.00|0.00|0.00
"1580075415"|0.00|39638.11|223912.79|0.00|0.00|0.00
"1571573094"|67480.73|0.00|0.00|0.00|0.00|0.00
"1572278636"|0.00|33770.30|0.00|0.00|1030986.64|0.00
"1572040654"|0.00|43070.36|0.00|0.00|0.00|0.00
"1572275298"|0.00|24240.00|59499.57|0.00|0.00|0.00
"1571769416"|0.00|44916.69|0.00|0.00|0.00|0.00
"1572630221"|0.00|39055.59|0.00|6906.33|0.00|0.00
"1580090176"|40412.62|0.00|168164.09|0.00|0.00|0.00
"1572541567"|101616.20|0.00|0.00|0.00|0.00|0.00
"1572187787"|9023.76|0.00|0.00|0.00|0.00|0.00
"1571850693"|27368.31|0.00|0.00|0.00|0.00|0.00
"1581156492"|48054.34|50361.37|0.00|0.00|0.00|0.00
"1579689289"|33418.91|0.00|0.00|0.00|0.00|0.00
"1580966500"|34726.28|0.00|0.00|0.00|0.00|0.00
"1572548915"|40214.04|0.00|0.00|0.00|0.00|0.00
"1571926663"|0.00|35875.83|0.00|0.00|0.00|0.00
"1580089885"|33627.63|0.00|0.00|0.00|0.00|0.00
"1580115840"|0.00|93999.04|0.00|0.00|0.00|0.00
"1572351109"|33662.67|0.00|0.00|0.00|0.00|0.00
"1580470513"|0.00|30028.47|0.00|67317.21|0.00|0.00
"1572707237"|23694.66|0.00|0.00|0.00|0.00|0.00
"1572564061"|0.00|25798.51|113479.08|0.00|0.00|0.00
"1572007162"|32901.12|0.00|0.00|112816.02|0.00|0.00
"1572260772"|0.00|29290.00|80897.70|0.00|0.00|0.00
"1572420930"|0.00|61190.73|0.00|0.00|0.00|0.00
"1580717834"|0.00|31357.81|0.00|0.00|0.00|0.00
"1572674370"|0.00|50693.65|0.00|0.00|0.00|0.00
"1571838598"|0.00|52442.78|0.00|0.00|0.00|0.00
"1572280892"|0.00|67848.87|82736.34|0.00|0.00|0.00
"1571785443"|0.00|51875.30|0.00|0.00|0.00|0.00
"1573023864"|47056.19|0.00|0.00|2329.74|0.00|0.00
"1572930672"|23575.02|16254.94|0.00|0.00|0.00|0.00
"1571854591"|21348.59|1286.71|0.00|0.00|0.00|0.00
"1572155450"|27071.82|0.00|0.00|0.00|0.00|0.00
"1578010392"|0.00|24632.59|0.00|0.00|0.00|0.00
"1572445297"|0.00|12970.31|0.00|0.00|0.00|0.00
"1571620038"|36198.70|89940.32|0.00|0.00|0.00|0.00
"1571725499"|0.00|18640.35|0.00|0.00|0.00|0.00
"1578353122"|0.00|58325.96|750000.00|0.00|0.00|0.00
"1571661079"|49535.59|27478.05|0.00|0.00|0.00|0.00
"1579704871"|0.00|20441.27|0.00|0.00|0.00|0.00
"1572282186"|15039.04|0.00|448980.39|0.00|0.00|0.00
"1580916229"|15668.81|0.00|0.00|0.00|0.00|0.00
"1581418424"|28302.81|0.00|0.00|0.00|0.00|0.00
"1581702850"|0.00|20132.91|0.00|0.00|0.00|0.00
"1572772387"|0.00|21465.30|0.00|0.00|0.00|0.00
"1581669474"|14046.76|14710.48|0.00|0.00|0.00|0.00
"1581891605"|21535.78|21506.88|0.00|0.00|0.00|0.00
"1579449591"|0.00|51176.15|0.00|7831.74|0.00|0.00
"1571743321"|0.00|36702.55|0.00|0.00|0.00|0.00
"1582205405"|32540.07|0.00|0.00|0.00|0.00|0.00
"1577825496"|0.00|55674.07|0.00|0.00|0.00|0.00
"1579496201"|57797.60|0.00|0.00|0.00|0.00|0.00
"1571989958"|49181.26|0.00|85800.78|0.00|0.00|0.00
"1579789444"|28749.80|73342.95|0.00|0.00|0.00|0.00
"1572089173"|23276.32|0.00|0.00|150073.60|0.00|0.00
"1579566225"|0.00|34467.53|242777.29|0.00|0.00|0.00
"1573000266"|0.00|25854.41|0.00|166299.37|0.00|0.00
"1571891459"|0.00|26638.40|0.00|0.00|0.00|0.00
"1571934854"|57111.26|0.00|0.00|88156.35|0.00|0.00
"1581006649"|0.00|40044.27|67245.56|0.00|0.00|0.00
"1571828000"|0.00|17433.65|750983.94|0.00|0.00|0.00
"1579217899"|32967.49|0.00|0.00|0.00|0.00|0.00
"1582299702"|0.00|59531.52|0.00|0.00|925818.11|0.00
"1581069157"|0.00|18679.20|0.00|0.00|0.00|0.00
"1572282857"|0.00|31009.40|116930.46|0.00|0.00|0.00
"1581448426"|33930.04|0.00|0.00|0.00|0.00|0.00
"1580716607"|7432.51|29150.54|0.00|0.00|0.00|0.00
"1572644493"|34193.01|0.00|191838.96|0.00|0.00|0.00
"1579361244"|0.00|30199.55|0.00|0.00|0.00|0.00
"1581143365"|0.00|67309.25|0.00|0.00|0.00|0.00
"1578119001"|0.00|22933.14|0.00|135384.27|0.00|0.00
"1572283484"|0.00|6284.30|165999.02|0.00|0.00|0.00
"1571879622"|9890.31|13307.49|0.00|0.00|0.00|0.00
"1572118696"|28470.02|30325.23|0.00|0.00|0.00|0.00
"1571782035"|32757.44|0.00|0.00|0.00|0.00|0.00
"1581000790"|0.00|25215.80|128561.96|0.00|0.00|0.00
"1571789691"|13543.12|0.00|0.00|0.00|0.00|0.00
"1579622289"|25635.07|0.00|0.00|0.00|0.00|0.00
"1581807171"|23409.45|0.00|0.00|0.00|0.00|0.00
"1572882805"|14561.88|0.00|0.00|0.00|764212.40|0.00
"1581793751"|0.00|28650.39|0.00|0.00|0.00|0.00
"1572281106"|15659.51|14838.96|352870.03|0.00|0.00|0.00
"1571731183"|0.00|46562.94|0.00|0.00|0.00|0.00
"1579962046"|45633.19|0.00|0.00|0.00|0.00|0.00
"1572281920"|89559.54|0.00|0.00|0.00|0.00|0.00
"1572294413"|98507.17|0.00|0.00|0.00|0.00|0.00
"1579708924"|0.00|11625.44|0.00|0.00|0.00|0.00
"1571732652"|27281.21|0.00|0.00|15896.28|0.00|0.00
"1572887167"|28485.05|37514.56|0.00|0.00|764683.15|0.00
"1571951710"|76773.82|40078.62|743634.52|0.00|0.00|0.00
"1572281123"|36947.50|87099.03|153121.43|0.00|0.00|0.00
"1572279550"|49413.92|63552.52|787029.79|0.00|0.00|0.00
"1572014738"|0.00|64070.81|0.00|0.00|0.00|0.00
"1571953587"|12973.52|0.00|0.00|0.00|0.00|0.00
"1571997088"|43513.60|0.00|0.00|0.00|0.00|0.00
"1572345015"|0.00|48746.95|0.00|0.00|0.00|0.00
"1580298874"|28578.12|0.00|0.00|0.00|0.00|0.00
"1572947145"|0.00|57110.18|104029.75|0.00|0.00|0.00
"1571810217"|26901.11|0.00|0.00|0.00|0.00|0.00
"1572280481"|0.00|22667.10|348645.86|0.00|757178.52|0.00
"1571588777"|63424.50|0.00|0.00|0.00|0.00|0.00
"1572279774"|51292.02|21669.32|0.00|0.00|194879.17|0.00
"1572401171"|81664.35|0.00|0.00|0.00|0.00|0.00
"1579874510"|27896.87|0.00|0.00|0.00|0.00|0.00
"1580950970"|0.00|36349.00|0.00|0.00|0.00|0.00
"1579568144"|337.46|26614.31|135540.53|0.00|0.00|0.00
"1572132694"|44466.97|0.00|0.00|0.00|0.00|0.00
"1571728823"|0.00|41793.32|0.00|118564.79|0.00|0.00
"1573016346"|49866.28|0.00|0.00|0.00|0.00|0.00
"1572944379"|110308.52|0.00|0.00|0.00|0.00|0.00
"1571793178"|68096.49|0.00|495778.48|0.00|0.00|0.00
"1580489666"|68048.94|0.00|0.00|0.00|0.00|0.00
"1572278364"|0.00|28104.90|125412.61|0.00|0.00|0.00
"1572729130"|114463.23|0.00|0.00|0.00|0.00|0.00
"1573000902"|0.00|38390.69|0.00|0.00|0.00|0.00
"1577748666"|58137.97|89970.49|0.00|0.00|0.00|0.00
"1572279921"|97986.57|0.00|93279.54|0.00|0.00|0.00
"1577765797"|60028.48|0.00|0.00|0.00|0.00|0.00
"1573071378"|0.00|33377.46|332412.16|0.00|0.00|72658.76
"1572193097"|24807.91|0.00|0.00|0.00|0.00|0.00
"1571613114"|0.00|19649.22|0.00|0.00|0.00|0.00
"1580913334"|0.00|20051.85|0.00|35607.85|0.00|0.00
"1577753993"|0.00|53475.86|0.00|0.00|0.00|0.00
"1572310506"|186605.34|0.00|0.00|0.00|0.00|0.00
"1571592855"|28802.94|0.00|0.00|0.00|0.00|0.00
"1572770333"|8272.48|0.00|0.00|35365.99|0.00|0.00
"1571658869"|44094.60|0.00|0.00|0.00|0.00|0.00
"1572045694"|76176.72|0.00|0.00|0.00|0.00|0.00
"1571759898"|60923.11|0.00|0.00|0.00|0.00|0.00
"1571547257"|0.00|43420.12|0.00|0.00|0.00|0.00
"1572339260"|65143.82|0.00|0.00|0.00|0.00|0.00
"1579289220"|35884.15|0.00|0.00|176417.31|0.00|0.00
"1572283000"|25088.13|0.00|138372.96|0.00|0.00|0.00
"1572281252"|47328.67|27733.81|432496.11|0.00|0.00|0.00
"1572331164"|65304.87|0.00|0.00|0.00|0.00|0.00
"1571615820"|43677.03|0.00|0.00|0.00|0.00|0.00
"1572942601"|0.00|28651.13|0.00|0.00|0.00|0.00
"1572730910"|105471.33|0.00|0.00|0.00|0.00|0.00
"1581153444"|58970.34|0.00|0.00|0.00|0.00|0.00
"1579769975"|0.00|56695.10|0.00|0.00|0.00|0.00
"1572280822"|60668.88|0.00|0.00|0.00|0.00|0.00
"1582159386"|0.00|41763.14|0.00|40008.98|0.00|0.00
"1571676409"|13755.71|16045.36|0.00|0.00|0.00|0.00
"1579702302"|17978.96|0.00|0.00|0.00|0.00|0.00
"1578365896"|23587.58|0.00|248856.99|0.00|0.00|0.00
"1571643972"|234442.68|0.00|0.00|0.00|0.00|0.00
"1580112188"|0.00|36902.09|115963.64|0.00|0.00|0.00
"1571770265"|21519.66|0.00|0.00|0.00|0.00|0.00
"1572013352"|37284.44|0.00|173349.38|0.00|0.00|0.00
"1572281738"|4327.68|0.00|130490.48|0.00|0.00|0.00
"1571778860"|21134.02|0.00|0.00|0.00|0.00|0.00
"1572278212"|30778.92|0.00|482441.18|0.00|0.00|0.00
"1572280773"|4318.55|19221.43|389181.33|0.00|0.00|0.00
"1571928965"|24873.70|0.00|0.00|0.00|0.00|0.00
"1572180065"|15083.64|0.00|0.00|117050.39|0.00|0.00
"1579493130"|0.00|9575.62|0.00|77595.17|0.00|0.00
"1572493557"|20220.58|0.00|0.00|0.00|0.00|0.00
"1578906515"|106555.07|6733.00|0.00|0.00|0.00|0.00
"1579638396"|0.00|28200.80|0.00|98021.06|0.00|0.00
"1581195976"|31719.60|0.00|0.00|0.00|0.00|0.00
"1571696984"|40610.07|0.00|0.00|0.00|0.00|0.00
"1572568643"|36840.20|2573.42|0.00|0.00|0.00|0.00
"1571591568"|27645.18|64298.05|0.00|0.00|0.00|0.00
"1572282456"|800892.99|237728.06|0.00|0.00|0.00|0.00
"1572265257"|66075.76|0.00|0.00|0.00|0.00|0.00
"1572280801"|50159.90|0.00|0.00|0.00|0.00|0.00
"1572373721"|114483.72|0.00|149422.57|0.00|0.00|0.00
"1577620002"|31324.49|0.00|0.00|0.00|0.00|0.00
"1577860386"|29094.61|0.00|98256.71|0.00|0.00|0.00
"1573003904"|0.00|30535.83|0.00|0.00|0.00|0.00
"1571957829"|0.00|27398.21|0.00|0.00|0.00|0.00
"1577603236"|27059.37|11735.30|259140.24|0.00|0.00|0.00
"1571691340"|64880.86|0.00|0.00|0.00|0.00|0.00
"1571600685"|94606.70|0.00|0.00|0.00|0.00|0.00
"1571555138"|11984.25|0.00|117821.81|0.00|0.00|0.00
"1572932724"|7252.66|0.00|0.00|242648.57|0.00|0.00
"1571834105"|121765.90|0.00|0.00|0.00|0.00|0.00
"1572948454"|0.00|51679.34|0.00|0.00|0.00|0.00
"1572814840"|0.00|75925.71|0.00|0.00|0.00|0.00
"1571827960"|35525.52|0.00|0.00|0.00|0.00|0.00
"1572325937"|26913.26|0.00|0.00|0.00|0.00|0.00
"1573047833"|0.00|56656.89|71471.89|0.00|0.00|0.00
"1572655925"|0.00|47606.17|0.00|0.00|0.00|0.00
"1580060130"|41258.88|0.00|582638.76|0.00|0.00|0.00
"1571624285"|64437.84|0.00|0.00|0.00|0.00|0.00
"1571585685"|0.00|57147.60|0.00|0.00|352431.84|0.00
"1572161604"|0.00|46655.50|0.00|0.00|0.00|532720.41
"1572635617"|46790.40|0.00|0.00|0.00|0.00|0.00
"1571558625"|17583.22|0.00|0.00|0.00|0.00|0.00
"1579460036"|39744.08|0.00|0.00|0.00|0.00|0.00
"1572465169"|0.00|47678.26|0.00|0.00|0.00|0.00
"1572477195"|4815.00|27016.44|0.00|0.00|0.00|0.00
"1572184366"|28958.91|0.00|0.00|0.00|0.00|0.00
"1572924542"|0.00|50309.50|225545.60|0.00|0.00|0.00
"1572145748"|34121.63|0.00|0.00|0.00|0.00|0.00
"1581049275"|4496.84|30554.52|0.00|0.00|0.00|0.00
"1571598671"|63218.21|0.00|0.00|0.00|0.00|0.00
"1578223443"|18116.53|7588.55|0.00|0.00|0.00|0.00
"1571820852"|19635.81|0.00|610142.18|0.00|0.00|0.00
"1579906936"|0.00|125900.73|0.00|138418.05|0.00|0.00
"1571579056"|10450.93|6547.44|0.00|0.00|0.00|0.00
"1571660274"|12119.83|0.00|20621.19|0.00|0.00|0.00
"1572890654"|36233.57|0.00|0.00|0.00|0.00|0.00
"1572488731"|7205.69|0.00|0.00|0.00|0.00|0.00
"1581013442"|29328.40|30270.89|0.00|100064.42|0.00|0.00
"1577761493"|31150.98|0.00|0.00|0.00|0.00|0.00
"1572782280"|0.00|43742.25|0.00|0.00|0.00|0.00
"1572260841"|42820.20|0.00|0.00|0.00|715371.04|0.00
"1572636527"|0.00|19186.67|0.00|0.00|0.00|0.00
"1573057478"|30719.86|0.00|0.00|0.00|0.00|0.00
"1572245749"|35728.31|0.00|0.00|0.00|0.00|0.00
"1580559681"|87091.95|0.00|344763.59|0.00|0.00|0.00
"1582671986"|0.00|27377.27|103088.45|0.00|0.00|0.00
"1572773647"|23706.64|0.00|0.00|0.00|0.00|0.00
"1572258187"|86663.99|0.00|0.00|0.00|0.00|0.00
"1571539335"|0.00|6063.19|0.00|0.00|0.00|0.00
"1571782046"|0.00|59119.18|0.00|0.00|0.00|0.00
"1573032060"|72550.32|0.00|0.00|101817.13|0.00|0.00
"1579317539"|29435.42|40001.53|0.00|0.00|0.00|0.00
"1571699043"|66712.80|0.00|0.00|0.00|0.00|0.00
"1580107411"|40350.22|0.00|0.00|95883.63|0.00|0.00
"1580758107"|0.00|17122.50|0.00|0.00|0.00|227991.29
"1571945586"|79315.07|0.00|0.00|0.00|0.00|0.00
"1572034136"|59353.39|0.00|0.00|0.00|0.00|0.00
"1572406010"|42747.81|0.00|0.00|152303.19|0.00|0.00
"1572282822"|17298.16|35141.40|204622.76|0.00|283717.97|0.00
"1581233076"|54905.74|0.00|0.00|0.00|0.00|0.00
"1571548866"|12034.19|0.00|0.00|199665.09|0.00|0.00
"1571787514"|23651.02|0.00|0.00|0.00|0.00|0.00
"1571536227"|0.00|23787.85|0.00|117035.70|0.00|0.00
"1578678890"|0.00|10642.63|0.00|0.00|0.00|0.00
"1579533458"|0.00|41414.43|0.00|0.00|0.00|0.00
"1572009431"|41025.27|0.00|0.00|0.00|0.00|0.00
"1579341646"|37633.54|0.00|0.00|0.00|0.00|0.00
"1579903342"|0.00|21883.13|0.00|0.00|0.00|0.00
"1571690031"|55752.19|80983.38|0.00|0.00|0.00|0.00
"1572115606"|35876.06|0.00|0.00|0.00|0.00|0.00
"1572053681"|38132.96|40590.96|0.00|0.00|0.00|0.00
"1577629974"|37952.32|0.00|159379.04|0.00|0.00|0.00
"1572278109"|127845.53|0.00|551638.05|0.00|0.00|0.00
"1580906517"|25909.56|0.00|0.00|0.00|0.00|0.00
"1572459800"|0.00|21044.69|0.00|0.00|0.00|0.00
"1578885765"|109070.94|0.00|0.00|0.00|0.00|0.00
"1572253633"|0.00|40014.66|0.00|141813.12|0.00|0.00
"1579182508"|0.00|26330.00|103593.95|0.00|0.00|0.00
"1572307255"|506614.01|0.00|0.00|0.00|0.00|0.00
"1571585186"|28121.62|368631.17|0.00|0.00|0.00|0.00
"1573002340"|0.00|263950.08|315482.92|0.00|0.00|0.00
"1581731854"|0.00|29057.17|0.00|0.00|0.00|0.00
"1572711571"|47958.47|45109.14|0.00|0.00|0.00|0.00
"1572319037"|48686.63|0.00|201963.67|0.00|0.00|0.00
"1572706196"|0.00|27175.23|0.00|0.00|0.00|0.00
