"NEW_BP"|"MONTO_LPS"|"FECHA_TRANSACCION"|"CANAL"
"1577813061"|7367.10|2023-05-15|"CREDITO CUENTA"
"1572340643"|3696.68|2023-10-06|"CREDITO CUENTA"
"1572893347"|4914.76|2023-08-05|"CREDITO CUENTA"
"1580154315"|4914.76|2023-08-06|"CREDITO CUENTA"
"1571592699"|4914.76|2023-08-07|"CREDITO CUENTA"
"1572415198"|4914.76|2023-08-05|"CREDITO CUENTA"
"1579870613"|4914.76|2023-08-05|"CREDITO CUENTA"
"1572719143"|4914.76|2023-08-06|"CREDITO CUENTA"
"1572812362"|4910.86|2023-02-20|"CREDITO CUENTA"
"1572415198"|4910.86|2023-02-18|"CREDITO CUENTA"
"1571818902"|4910.86|2023-02-18|"CREDITO CUENTA"
"1571733179"|4910.86|2023-02-18|"CREDITO CUENTA"
"1572697918"|4910.86|2023-02-20|"CREDITO CUENTA"
"1581988650"|4910.86|2023-02-18|"CREDITO CUENTA"
"1579493130"|4910.86|2023-02-20|"CREDITO CUENTA"
"1572698199"|4910.86|2023-02-20|"CREDITO CUENTA"
"1572415198"|4934.68|2023-11-19|"CREDITO CUENTA"
"1572926201"|4934.68|2023-11-20|"CREDITO CUENTA"
"1571727882"|4920.36|2023-08-26|"CREDITO CUENTA"
"1572415198"|4920.36|2023-08-28|"CREDITO CUENTA"
"1571818902"|4934.68|2023-11-18|"CREDITO CUENTA"
"1580787301"|4934.68|2023-11-20|"CREDITO CUENTA"
"1572235778"|4934.68|2023-11-19|"CREDITO CUENTA"
"1572085413"|4934.68|2023-11-18|"CREDITO CUENTA"
"1579228717"|4934.68|2023-12-04|"CREDITO CUENTA"
"1580153850"|4920.36|2023-08-27|"CREDITO CUENTA"
"1572188296"|4920.36|2023-08-28|"CREDITO CUENTA"
"1572477114"|4920.10|2023-06-17|"CREDITO CUENTA"
"1573074095"|4920.10|2023-06-17|"CREDITO CUENTA"
"1572161938"|12315.10|2023-09-21|"CREDITO CUENTA"
"1572867387"|12315.10|2023-09-21|"CREDITO CUENTA"
"1572833650"|12315.10|2023-09-21|"CREDITO CUENTA"
"1572612440"|24576.60|2023-04-07|"CREDITO CUENTA"
"1577790753"|24576.60|2023-04-06|"CREDITO CUENTA"
"1578855970"|24576.60|2023-04-05|"CREDITO CUENTA"
"1572895401"|24576.60|2023-04-04|"CREDITO CUENTA"
"1580115207"|4919.14|2023-07-23|"CREDITO CUENTA"
"1579390936"|4919.14|2023-07-23|"CREDITO CUENTA"
"1572415198"|4919.14|2023-07-22|"CREDITO CUENTA"
"1572253171"|4919.14|2023-07-22|"CREDITO CUENTA"
"1571578575"|4919.14|2023-07-24|"CREDITO CUENTA"
"1572067791"|4919.14|2023-07-24|"CREDITO CUENTA"
"1572812362"|4916.06|2023-04-02|"CREDITO CUENTA"
"1572358981"|4916.06|2023-04-01|"CREDITO CUENTA"
"1578989902"|4916.06|2023-04-01|"CREDITO CUENTA"
"1572459613"|4916.06|2023-04-03|"CREDITO CUENTA"
"1572853543"|4916.06|2023-04-02|"CREDITO CUENTA"
"1572539485"|4916.06|2023-04-02|"CREDITO CUENTA"
"1572183546"|4916.06|2023-04-01|"CREDITO CUENTA"
"1572290334"|4916.06|2023-04-01|"CREDITO CUENTA"
"1571592699"|4916.06|2023-04-01|"CREDITO CUENTA"
"1578660335"|6162.50|2023-12-02|"CREDITO CUENTA"
"1571949890"|6162.50|2023-10-14|"CREDITO CUENTA"
"1572816462"|4915.24|2023-03-11|"CREDITO CUENTA"
"1572415198"|4915.24|2023-03-11|"CREDITO CUENTA"
"1578633730"|4915.24|2023-03-13|"CREDITO CUENTA"
"1580155484"|4915.24|2023-03-12|"CREDITO CUENTA"
"1572495220"|4915.24|2023-03-11|"CREDITO CUENTA"
"1571697023"|4915.24|2023-03-11|"CREDITO CUENTA"
"1581117692"|4911.86|2023-05-22|"CREDITO CUENTA"
"1580056470"|1232.11|2023-09-30|"CREDITO CUENTA"
"1572289562"|1232.11|2023-09-30|"CREDITO CUENTA"
"1572719143"|1232.11|2023-09-30|"CREDITO CUENTA"
"1572280396"|4928.82|2023-12-16|"CREDITO CUENTA"
"1572588814"|2300.00|2023-10-09|"CREDITO CUENTA"
"1578926799"|2300.00|2023-11-10|"CREDITO CUENTA"
"1571543432"|7395.93|2023-12-26|"CREDITO CUENTA"
"1572266805"|7395.93|2023-12-23|"CREDITO CUENTA"
"1572742187"|7395.93|2023-12-23|"CREDITO CUENTA"
"1572996449"|7395.93|2023-12-23|"CREDITO CUENTA"
"1579228217"|7395.93|2024-02-03|"CREDITO CUENTA"
"1572497830"|24557.00|2023-05-13|"CREDITO CUENTA"
"1572253171"|4915.92|2023-03-25|"CREDITO CUENTA"
"1577776516"|4915.92|2023-03-25|"CREDITO CUENTA"
"1571836368"|4915.92|2023-03-27|"CREDITO CUENTA"
"1571613504"|4915.92|2023-03-27|"CREDITO CUENTA"
"1572557689"|4915.92|2023-03-25|"CREDITO CUENTA"
"1572171452"|24557.00|2023-05-13|"CREDITO CUENTA"
"1572018250"|24559.20|2023-04-23|"CREDITO CUENTA"
"1571976725"|4910.62|2023-02-06|"CREDITO CUENTA"
"1572415198"|4910.62|2023-02-05|"CREDITO CUENTA"
"1580155484"|4910.62|2023-02-06|"CREDITO CUENTA"
"1572495220"|4910.62|2023-02-04|"CREDITO CUENTA"
"1579254272"|4910.62|2023-02-04|"CREDITO CUENTA"
"1572585547"|24000.00|2023-10-12|"CREDITO CUENTA"
"1573035681"|1228.80|2023-03-19|"CREDITO CUENTA"
"1572280441"|1228.80|2023-03-19|"CREDITO CUENTA"
"1580676611"|1228.80|2024-03-09|"CREDITO CUENTA"
"1572358981"|4912.72|2023-01-30|"CREDITO CUENTA"
"1571976725"|4912.72|2023-01-30|"CREDITO CUENTA"
"1572192328"|4912.72|2023-01-29|"CREDITO CUENTA"
"1571961556"|4912.72|2023-01-29|"CREDITO CUENTA"
"1572665132"|4912.72|2023-01-30|"CREDITO CUENTA"
"1572415198"|4912.72|2023-01-28|"CREDITO CUENTA"
"1571577911"|4912.72|2023-01-28|"CREDITO CUENTA"
"1572358981"|12288.30|2023-04-09|"CREDITO CUENTA"
"1571880431"|12288.30|2023-04-07|"CREDITO CUENTA"
"1572269914"|12288.30|2023-04-07|"CREDITO CUENTA"
"1572216503"|12288.30|2023-04-06|"CREDITO CUENTA"
"1572280789"|12288.30|2023-04-06|"CREDITO CUENTA"
"1571781716"|12288.30|2023-04-06|"CREDITO CUENTA"
"1579270486"|12288.30|2023-04-10|"CREDITO CUENTA"
"1572389125"|12288.30|2023-04-05|"CREDITO CUENTA"
"1572833650"|12288.30|2023-04-07|"CREDITO CUENTA"
"1572099135"|4912.72|2023-01-28|"CREDITO CUENTA"
"1572629006"|4912.72|2023-01-30|"CREDITO CUENTA"
"1579465332"|4915.46|2023-07-31|"CREDITO CUENTA"
"1571701031"|4915.46|2023-07-31|"CREDITO CUENTA"
"1580115207"|4915.46|2023-07-30|"CREDITO CUENTA"
"1572812362"|4915.46|2023-07-30|"CREDITO CUENTA"
"1572698199"|4915.46|2023-07-30|"CREDITO CUENTA"
"1577813061"|1233.34|2024-04-22|"CREDITO CUENTA"
"1572489753"|1233.34|2024-04-20|"CREDITO CUENTA"
"1572628142"|1233.34|2024-04-21|"CREDITO CUENTA"
"1580649648"|4935.04|2023-10-31|"CREDITO CUENTA"
"1572508539"|4918.98|2023-07-16|"CREDITO CUENTA"
"1580649648"|4918.98|2023-07-17|"CREDITO CUENTA"
"1572217539"|4918.98|2023-07-16|"CREDITO CUENTA"
"1572415198"|4918.98|2023-07-15|"CREDITO CUENTA"
"1572280396"|4918.98|2023-07-15|"CREDITO CUENTA"
"1572023780"|7350.00|2023-09-03|"CREDITO CUENTA"
"1571618494"|24599.40|2023-06-24|"CREDITO CUENTA"
"1571608005"|24599.40|2023-06-25|"CREDITO CUENTA"
"1580955508"|24599.40|2023-06-24|"CREDITO CUENTA"
"1579840523"|24599.40|2023-06-24|"CREDITO CUENTA"
"1571849267"|24599.40|2023-06-24|"CREDITO CUENTA"
"1572444612"|1232.07|2023-12-07|"CREDITO CUENTA"
"1573062362"|1232.07|2024-01-09|"CREDITO CUENTA"
"1572290334"|4736.64|2023-11-20|"CREDITO CUENTA"
"1579870613"|4736.64|2023-10-25|"CREDITO CUENTA"
"1572139896"|4736.64|2024-04-12|"CREDITO CUENTA"
"1572893347"|7367.76|2023-05-19|"CREDITO CUENTA"
"1578633730"|7367.76|2023-04-23|"CREDITO CUENTA"
"1572079281"|7367.76|2023-05-19|"CREDITO CUENTA"
"1572526315"|7367.76|2023-04-22|"CREDITO CUENTA"
"1571839676"|7397.28|2023-10-15|"CREDITO CUENTA"
"1579465332"|7397.28|2023-10-15|"CREDITO CUENTA"
"1572282795"|7397.28|2023-10-15|"CREDITO CUENTA"
"1572279187"|7397.28|2023-10-16|"CREDITO CUENTA"
"1572198108"|3693.00|2023-09-10|"CREDITO CUENTA"
"1572147368"|3693.00|2023-09-09|"CREDITO CUENTA"
"1572698199"|9860.00|2023-12-02|"CREDITO CUENTA"
"1571607780"|9860.00|2023-12-19|"CREDITO CUENTA"
"1572280573"|9860.00|2023-12-22|"CREDITO CUENTA"
"1571607780"|9860.00|2023-12-01|"CREDITO CUENTA"
"1571607780"|9860.00|2023-12-30|"CREDITO CUENTA"
"1571607780"|9860.00|2024-02-01|"CREDITO CUENTA"
"1571787214"|3693.00|2023-09-10|"CREDITO CUENTA"
"1572397601"|3693.00|2023-09-16|"CREDITO CUENTA"
"1572699351"|5008.01|2023-11-25|"CREDITO CUENTA"
"1572460904"|5008.01|2024-04-25|"CREDITO CUENTA"
"1571598671"|5008.01|2024-03-17|"CREDITO CUENTA"
"1572402967"|5008.01|2024-03-09|"CREDITO CUENTA"
"1572090200"|12279.60|2023-04-23|"CREDITO CUENTA"
"1571546041"|12279.60|2023-05-19|"CREDITO CUENTA"
"1580153850"|12279.60|2023-04-22|"CREDITO CUENTA"
"1571613504"|12279.60|2023-04-24|"CREDITO CUENTA"
"1572696933"|24565.70|2023-04-15|"CREDITO CUENTA"
"1572752948"|24565.70|2023-04-15|"CREDITO CUENTA"
"1579369270"|24565.70|2023-04-18|"CREDITO CUENTA"
"1572280738"|17269.00|2023-11-19|"CREDITO CUENTA"
"1571808367"|17269.00|2023-10-29|"CREDITO CUENTA"
"1571563810"|17269.00|2024-02-24|"CREDITO CUENTA"
"1579979373"|17269.00|2024-03-07|"CREDITO CUENTA"
"1571880431"|12319.85|2024-01-10|"CREDITO CUENTA"
"1580155484"|12319.85|2023-12-09|"CREDITO CUENTA"
"1572981772"|12319.85|2024-01-19|"CREDITO CUENTA"
"1572981772"|12319.85|2024-01-19|"CREDITO CUENTA"
"1577783361"|12319.85|2023-12-09|"CREDITO CUENTA"
"1572009431"|12319.85|2023-12-10|"CREDITO CUENTA"
"1572278259"|12319.85|2023-12-09|"CREDITO CUENTA"
"1572833650"|12319.85|2023-12-09|"CREDITO CUENTA"
"1580463049"|3700.88|2024-03-16|"CREDITO CUENTA"
"1580154315"|7391.91|2023-12-09|"CREDITO CUENTA"
"1573094138"|7391.91|2023-12-09|"CREDITO CUENTA"
"1572588324"|7391.91|2024-01-19|"CREDITO CUENTA"
"1580537656"|7391.91|2023-12-10|"CREDITO CUENTA"
"1580496750"|7391.91|2024-01-19|"CREDITO CUENTA"
"1572996449"|7391.91|2023-12-09|"CREDITO CUENTA"
"1571976725"|7372.98|2023-04-09|"CREDITO CUENTA"
"1572180458"|3686.49|2023-04-09|"CREDITO CUENTA"
"1572253171"|3686.49|2023-04-09|"CREDITO CUENTA"
"1571733179"|7372.98|2023-04-06|"CREDITO CUENTA"
"1572232868"|7372.98|2023-04-05|"CREDITO CUENTA"
"1571765461"|7372.98|2023-04-05|"CREDITO CUENTA"
"1572090871"|7372.98|2023-04-06|"CREDITO CUENTA"
"1572343651"|7372.98|2023-04-07|"CREDITO CUENTA"
"1580082177"|7372.98|2023-04-08|"CREDITO CUENTA"
"1580057291"|7372.98|2023-04-05|"CREDITO CUENTA"
"1581254282"|3686.49|2023-04-08|"CREDITO CUENTA"
"1572191074"|3686.49|2023-04-10|"CREDITO CUENTA"
"1572777685"|3686.49|2023-04-09|"CREDITO CUENTA"
"1571872073"|4934.72|2024-02-25|"CREDITO CUENTA"
"1577689973"|18000.00|2023-09-30|"CREDITO CUENTA"
"1572123300"|4934.72|2024-02-25|"CREDITO CUENTA"
"1572697918"|4934.72|2024-02-24|"CREDITO CUENTA"
"1581521389"|4934.72|2024-02-25|"CREDITO CUENTA"
"1581029557"|4934.72|2024-02-25|"CREDITO CUENTA"
"1572698199"|2100.00|2024-03-22|"CREDITO CUENTA"
"1572356923"|1233.99|2023-11-05|"CREDITO CUENTA"
"1571745048"|1233.99|2023-11-04|"CREDITO CUENTA"
"1572848983"|1233.99|2023-11-06|"CREDITO CUENTA"
"1572182213"|1233.99|2023-11-06|"CREDITO CUENTA"
"1572278747"|49160.00|2023-08-12|"CREDITO CUENTA"
"1571572885"|49160.00|2023-03-18|"CREDITO CUENTA"
"1571774503"|49160.00|2023-04-07|"CREDITO CUENTA"
"1572456100"|2100.00|2023-06-02|"CREDITO CUENTA"
"1581233076"|2100.00|2023-08-20|"CREDITO CUENTA"
"1572283108"|12311.20|2023-09-16|"CREDITO CUENTA"
"1572145253"|12311.20|2023-09-17|"CREDITO CUENTA"
"1571740884"|12311.20|2023-09-16|"CREDITO CUENTA"
"1572792025"|12336.25|2024-03-18|"CREDITO CUENTA"
"1572963831"|12336.25|2024-03-16|"CREDITO CUENTA"
"1578435408"|2459.04|2023-07-07|"CREDITO CUENTA"
"1571787214"|12336.25|2024-03-17|"CREDITO CUENTA"
"1580863668"|2459.04|2023-01-17|"CREDITO CUENTA"
"1579390936"|4913.28|2023-02-25|"CREDITO CUENTA"
"1571577911"|4913.28|2023-02-27|"CREDITO CUENTA"
"1572698199"|4913.28|2023-02-27|"CREDITO CUENTA"
"1572278868"|4913.28|2023-02-27|"CREDITO CUENTA"
"1572982260"|4913.28|2023-02-25|"CREDITO CUENTA"
"1572278444"|4913.28|2023-02-26|"CREDITO CUENTA"
"1571624441"|4913.28|2023-02-26|"CREDITO CUENTA"
"1571613504"|4913.28|2023-02-27|"CREDITO CUENTA"
"1580406014"|4913.28|2023-02-26|"CREDITO CUENTA"
"1579769975"|1233.42|2023-10-22|"CREDITO CUENTA"
"1571855716"|4913.10|2023-05-27|"CREDITO CUENTA"
"1581659789"|1233.70|2023-10-30|"CREDITO CUENTA"
"1572719143"|1233.70|2023-10-28|"CREDITO CUENTA"
"1572514884"|1233.70|2023-10-29|"CREDITO CUENTA"
"1572053681"|1233.70|2023-10-30|"CREDITO CUENTA"
"1579290778"|1233.70|2023-10-30|"CREDITO CUENTA"
"1572381007"|4913.10|2023-05-27|"CREDITO CUENTA"
"1579254272"|4913.10|2023-05-28|"CREDITO CUENTA"
"1572020208"|2960.40|2024-04-20|"CREDITO CUENTA"
"1578078810"|2960.40|2023-11-24|"CREDITO CUENTA"
"1573074154"|2960.40|2024-03-11|"CREDITO CUENTA"
"1572300392"|2960.40|2024-03-09|"CREDITO CUENTA"
"1572163533"|2960.40|2024-04-14|"CREDITO CUENTA"
"1572742573"|2960.40|2024-04-09|"CREDITO CUENTA"
"1579390936"|4918.40|2023-01-15|"CREDITO CUENTA"
"1572013693"|4918.40|2023-01-16|"CREDITO CUENTA"
"1572282748"|7402.17|2024-04-26|"CREDITO CUENTA"
"1572495220"|4918.40|2023-01-14|"CREDITO CUENTA"
"1572607099"|4918.40|2023-01-15|"CREDITO CUENTA"
"1572280396"|4918.40|2023-01-16|"CREDITO CUENTA"
"1571553932"|12336.95|2023-10-28|"CREDITO CUENTA"
"1571654612"|12336.95|2024-04-26|"CREDITO CUENTA"
"1571620951"|7386.72|2023-09-18|"CREDITO CUENTA"
"1572743281"|7386.72|2023-09-15|"CREDITO CUENTA"
"1572278531"|7386.72|2023-09-18|"CREDITO CUENTA"
"1571961556"|4910.54|2023-05-04|"CREDITO CUENTA"
"1572453932"|4910.54|2023-05-03|"CREDITO CUENTA"
"1581012356"|4910.54|2023-05-03|"CREDITO CUENTA"
"1572013693"|1234.11|2023-11-11|"CREDITO CUENTA"
"1572279436"|1234.11|2023-11-11|"CREDITO CUENTA"
"1572186599"|4916.88|2023-01-21|"CREDITO CUENTA"
"1572266591"|4916.88|2023-01-23|"CREDITO CUENTA"
"1572495220"|4916.88|2023-01-21|"CREDITO CUENTA"
"1580784659"|4916.88|2023-01-22|"CREDITO CUENTA"
"1579254272"|4916.88|2023-01-22|"CREDITO CUENTA"
"1572789102"|4916.88|2023-01-21|"CREDITO CUENTA"
"1579197879"|4916.88|2023-01-21|"CREDITO CUENTA"
"1579769975"|12220.00|2023-03-30|"CREDITO CUENTA"
"1580154315"|4921.84|2023-09-03|"CREDITO CUENTA"
"1571728380"|4921.84|2023-09-02|"CREDITO CUENTA"
"1572348780"|4921.84|2023-09-03|"CREDITO CUENTA"
"1581428093"|4921.84|2023-09-04|"CREDITO CUENTA"
"1571677869"|4921.84|2023-09-02|"CREDITO CUENTA"
"1580115207"|4921.84|2023-09-03|"CREDITO CUENTA"
"1571606649"|12278.50|2023-05-15|"CREDITO CUENTA"
"1572198108"|12278.50|2023-04-25|"CREDITO CUENTA"
"1580502435"|1226.50|2023-04-27|"CREDITO CUENTA"
"1571852568"|2700.00|2023-02-15|"CREDITO CUENTA"
"1577750787"|2700.00|2023-08-13|"CREDITO CUENTA"
"1572456100"|2700.00|2023-11-07|"CREDITO CUENTA"
"1571570154"|2700.00|2024-04-13|"CREDITO CUENTA"
"1572397470"|24672.50|2024-03-16|"CREDITO CUENTA"
"1579416201"|1233.68|2024-02-24|"CREDITO CUENTA"
"1572213055"|24657.60|2023-10-14|"CREDITO CUENTA"
"1572926201"|3698.64|2023-10-14|"CREDITO CUENTA"
"1572358868"|3698.64|2023-10-14|"CREDITO CUENTA"
"1572156427"|3698.64|2023-10-16|"CREDITO CUENTA"
"1571830043"|1230.80|2023-09-10|"CREDITO CUENTA"
"1572182213"|1230.80|2023-09-10|"CREDITO CUENTA"
"1572085413"|2459.59|2023-07-21|"CREDITO CUENTA"
"1572926201"|2459.59|2023-06-28|"CREDITO CUENTA"
"1572216503"|2459.59|2023-06-28|"CREDITO CUENTA"
"1572526315"|2459.59|2023-07-21|"CREDITO CUENTA"
"1573035681"|2459.59|2023-01-05|"CREDITO CUENTA"
"1579828913"|1230.50|2023-09-17|"CREDITO CUENTA"
"1572348780"|1230.50|2023-09-01|"CREDITO CUENTA"
"1571620951"|24639.70|2023-12-11|"CREDITO CUENTA"
"1572696933"|24639.70|2023-12-10|"CREDITO CUENTA"
"1571608005"|24639.70|2023-12-09|"CREDITO CUENTA"
"1579311546"|24639.70|2023-12-09|"CREDITO CUENTA"
"1579311546"|24639.70|2023-12-09|"CREDITO CUENTA"
"1572404110"|1233.78|2024-03-04|"CREDITO CUENTA"
"1572207472"|1233.78|2024-03-05|"CREDITO CUENTA"
"1571976725"|4914.26|2023-03-04|"CREDITO CUENTA"
"1580947973"|4914.26|2023-03-06|"CREDITO CUENTA"
"1571589555"|4914.26|2023-03-06|"CREDITO CUENTA"
"1571864648"|4914.26|2023-03-05|"CREDITO CUENTA"
"1578029430"|4914.26|2023-03-04|"CREDITO CUENTA"
"1580651870"|4914.26|2023-03-06|"CREDITO CUENTA"
"1572396122"|24576.00|2023-03-18|"CREDITO CUENTA"
"1578365725"|24576.00|2023-03-18|"CREDITO CUENTA"
"1571546041"|24576.00|2023-03-18|"CREDITO CUENTA"
"1580092882"|24576.00|2023-03-18|"CREDITO CUENTA"
"1577637265"|24576.00|2023-03-19|"CREDITO CUENTA"
"1577813061"|24576.00|2023-03-19|"CREDITO CUENTA"
"1572867387"|24576.00|2023-03-20|"CREDITO CUENTA"
"1579369270"|24576.00|2023-08-08|"CREDITO CUENTA"
"1572283108"|24559.30|2023-05-22|"CREDITO CUENTA"
"1572018250"|24559.30|2023-05-21|"CREDITO CUENTA"
"1571880431"|3693.36|2023-09-15|"CREDITO CUENTA"
"1571695180"|3693.36|2023-09-17|"CREDITO CUENTA"
"1571626102"|3693.36|2023-09-18|"CREDITO CUENTA"
"1579206705"|24559.30|2023-05-21|"CREDITO CUENTA"
"1580953112"|24559.30|2023-05-20|"CREDITO CUENTA"
"1572833650"|24559.30|2023-05-22|"CREDITO CUENTA"
"1572278747"|1229.97|2023-06-24|"CREDITO CUENTA"
"1571880431"|6165.00|2024-02-09|"CREDITO CUENTA"
"1579992675"|4932.86|2024-04-06|"CREDITO CUENTA"
"1571592699"|4932.86|2024-04-06|"CREDITO CUENTA"
"1572415198"|4932.86|2024-04-07|"CREDITO CUENTA"
"1579135520"|4932.86|2024-04-08|"CREDITO CUENTA"
"1572354435"|4932.86|2024-04-07|"CREDITO CUENTA"
"1571562410"|4932.86|2024-04-06|"CREDITO CUENTA"
"1572636122"|4932.86|2024-04-06|"CREDITO CUENTA"
"1572963721"|6165.00|2023-10-14|"CREDITO CUENTA"
"1572502137"|6165.00|2024-03-29|"CREDITO CUENTA"
"1572963721"|6165.00|2024-04-01|"CREDITO CUENTA"
"1571880431"|6165.00|2024-04-06|"CREDITO CUENTA"
"1572219619"|6165.00|2024-04-06|"CREDITO CUENTA"
"1571831951"|2262.28|2024-04-16|"CREDITO CUENTA"
"1571976725"|2262.28|2023-07-16|"CREDITO CUENTA"
"1572274409"|2262.28|2023-07-07|"CREDITO CUENTA"
"1577665154"|2262.28|2023-07-10|"CREDITO CUENTA"
"1571666274"|2262.28|2023-07-17|"CREDITO CUENTA"
"1571866909"|49300.00|2024-01-03|"CREDITO CUENTA"
"1571787095"|49300.00|2024-02-03|"CREDITO CUENTA"
"1572981772"|49300.00|2023-12-26|"CREDITO CUENTA"
"1571570916"|49300.00|2023-12-22|"CREDITO CUENTA"
"1572283215"|49300.00|2024-02-04|"CREDITO CUENTA"
"1571867965"|49300.00|2023-12-01|"CREDITO CUENTA"
"1573035681"|2262.28|2023-07-14|"CREDITO CUENTA"
"1572307083"|2262.28|2023-06-12|"CREDITO CUENTA"
"1572266057"|2262.28|2023-07-08|"CREDITO CUENTA"
"1572402967"|2262.28|2023-07-08|"CREDITO CUENTA"
"1579465332"|2262.28|2023-01-18|"CREDITO CUENTA"
"1572178154"|2267.80|2023-12-22|"CREDITO CUENTA"
"1573010383"|2267.80|2024-02-05|"CREDITO CUENTA"
"1573037872"|2267.80|2023-12-04|"CREDITO CUENTA"
"1572266057"|2267.80|2024-01-27|"CREDITO CUENTA"
"1578088809"|2267.80|2024-01-03|"CREDITO CUENTA"
"1572081126"|4200.00|2024-02-29|"CREDITO CUENTA"
"1572862596"|4200.00|2023-10-17|"CREDITO CUENTA"
"1572893347"|3699.54|2024-03-29|"CREDITO CUENTA"
"1572483778"|3699.54|2024-03-27|"CREDITO CUENTA"
"1571578575"|3699.54|2024-03-29|"CREDITO CUENTA"
"1572789102"|24622.40|2023-09-15|"CREDITO CUENTA"
"1571799910"|24622.40|2023-09-18|"CREDITO CUENTA"
"1572698199"|24622.40|2023-09-18|"CREDITO CUENTA"
"1572190553"|3699.54|2024-03-31|"CREDITO CUENTA"
"1572278362"|3699.54|2024-03-29|"CREDITO CUENTA"
"1572186673"|3699.54|2024-03-30|"CREDITO CUENTA"
"1572279890"|9836.00|2023-11-26|"CREDITO CUENTA"
"1571607780"|9836.00|2023-08-16|"CREDITO CUENTA"
"1571607780"|9836.00|2023-08-16|"CREDITO CUENTA"
"1571737947"|9836.00|2023-10-01|"CREDITO CUENTA"
"1571606649"|9836.00|2023-06-30|"CREDITO CUENTA"
"1572180621"|9836.00|2023-07-06|"CREDITO CUENTA"
"1571606649"|9836.00|2023-06-09|"CREDITO CUENTA"
"1579325973"|9836.00|2023-01-16|"CREDITO CUENTA"
"1580154315"|9836.00|2023-01-08|"CREDITO CUENTA"
"1572280195"|9836.00|2023-01-20|"CREDITO CUENTA"
"1572309885"|12337.30|2024-03-10|"CREDITO CUENTA"
"1571880431"|12337.30|2024-03-11|"CREDITO CUENTA"
"1572280479"|12337.30|2024-03-09|"CREDITO CUENTA"
"1571564802"|12337.30|2024-03-09|"CREDITO CUENTA"
"1572963831"|12337.30|2024-03-09|"CREDITO CUENTA"
"1579311546"|12337.30|2024-03-09|"CREDITO CUENTA"
"1572283108"|24552.80|2023-05-08|"CREDITO CUENTA"
"1572018250"|24552.80|2023-05-07|"CREDITO CUENTA"
"1577790753"|24552.80|2023-05-08|"CREDITO CUENTA"
"1572771684"|24552.80|2023-05-06|"CREDITO CUENTA"
"1573073981"|24552.80|2023-05-06|"CREDITO CUENTA"
"1572504918"|6147.50|2023-07-16|"CREDITO CUENTA"
"1572280195"|6147.50|2023-07-16|"CREDITO CUENTA"
"1578676236"|6147.50|2023-08-15|"CREDITO CUENTA"
"1572280195"|6147.50|2023-01-13|"CREDITO CUENTA"
"1572895401"|19736.00|2023-10-20|"CREDITO CUENTA"
"1571625501"|19736.00|2024-03-22|"CREDITO CUENTA"
"1571625501"|19736.00|2024-04-11|"CREDITO CUENTA"
"1571625501"|19736.00|2024-03-11|"CREDITO CUENTA"
"1578660335"|6147.50|2023-01-08|"CREDITO CUENTA"
"1572080144"|24591.80|2023-07-02|"CREDITO CUENTA"
"1572459800"|24591.80|2023-07-02|"CREDITO CUENTA"
"1580275531"|1227.67|2023-04-30|"CREDITO CUENTA"
"1571960761"|24591.80|2023-07-11|"CREDITO CUENTA"
"1571960761"|24591.80|2023-07-11|"CREDITO CUENTA"
"1579769975"|12331.80|2024-03-31|"CREDITO CUENTA"
"1581165988"|12331.80|2024-03-31|"CREDITO CUENTA"
"1579390936"|12331.80|2024-04-01|"CREDITO CUENTA"
"1571732766"|4935.12|2024-03-04|"CREDITO CUENTA"
"1572777685"|4935.12|2024-03-02|"CREDITO CUENTA"
"1571592699"|4935.12|2024-03-02|"CREDITO CUENTA"
"1572588324"|4935.12|2024-03-03|"CREDITO CUENTA"
"1580155869"|4935.12|2024-03-02|"CREDITO CUENTA"
"1572415198"|4928.02|2024-01-22|"CREDITO CUENTA"
"1580984473"|4935.12|2024-03-04|"CREDITO CUENTA"
"1572473578"|4935.12|2024-03-04|"CREDITO CUENTA"
"1572280479"|4928.02|2024-01-21|"CREDITO CUENTA"
"1571607780"|4928.02|2024-01-22|"CREDITO CUENTA"
"1572485662"|4928.02|2024-01-20|"CREDITO CUENTA"
"1580160356"|4928.02|2023-12-13|"CREDITO CUENTA"
"1577813061"|4928.02|2024-01-22|"CREDITO CUENTA"
"1571795566"|1220.00|2023-12-29|"CREDITO CUENTA"
"1572549517"|1220.00|2023-05-09|"CREDITO CUENTA"
"1573094138"|1228.98|2023-03-25|"CREDITO CUENTA"
"1580160356"|7383.00|2023-09-05|"CREDITO CUENTA"
"1579802430"|7383.00|2023-09-01|"CREDITO CUENTA"
"1572272873"|7383.00|2023-09-05|"CREDITO CUENTA"
"1572473920"|1228.28|2023-05-27|"CREDITO CUENTA"
"1572184366"|1228.28|2023-05-29|"CREDITO CUENTA"
"1572290334"|1228.28|2023-05-28|"CREDITO CUENTA"
"1579769975"|12328.80|2023-10-15|"CREDITO CUENTA"
"1580154315"|12328.80|2023-10-14|"CREDITO CUENTA"
"1580155484"|12328.80|2023-10-14|"CREDITO CUENTA"
"1571686063"|12328.80|2023-10-14|"CREDITO CUENTA"
"1572182213"|12328.80|2023-10-15|"CREDITO CUENTA"
"1580649648"|12328.80|2023-10-16|"CREDITO CUENTA"
"1579957412"|12328.80|2023-10-14|"CREDITO CUENTA"
"1571564802"|12328.80|2023-10-15|"CREDITO CUENTA"
"1571727882"|3683.88|2023-04-23|"CREDITO CUENTA"
